,Event,Site,Date,Round,White,Black,Result,BlackElo,ECO,WhiteElo
151,7th Gashimov Mem Blitz,Baku AZE,2021.12.22,5.3,"Anand,V","Mamedyarov,S",1/2-1/2,2767,C77,2751
152,7th Gashimov Mem Blitz,Baku AZE,2021.12.22,6.3,"Mamedyarov,S","Rapport,R",1-0,2763,E63,2767
153,7th Gashimov Mem Blitz,Baku AZE,2021.12.22,7.3,"Caruana,F","Mamedyarov,S",1-0,2767,A18,2792
154,7th Gashimov Mem Blitz,Baku AZE,2021.12.23,8.3,"Mamedyarov,S","Navara,D",0-1,2697,A45,2767
155,7th Gashimov Mem Blitz,Baku AZE,2021.12.23,9.2,"Asadli,Vugar","Mamedyarov,S",0-1,2767,B01,2579
156,7th Gashimov Mem Blitz,Baku AZE,2021.12.23,10.2,"Mamedyarov,S","Karjakin,Sergey",1-0,2743,E35,2767
157,7th Gashimov Mem Blitz,Baku AZE,2021.12.23,11.2,"Mamedov,Rau","Mamedyarov,S",1/2-1/2,2767,A00,2656
158,7th Gashimov Mem Blitz,Baku AZE,2021.12.23,12.2,"Mamedyarov,S","Anand,V",1/2-1/2,2751,E35,2767
159,7th Gashimov Mem Blitz,Baku AZE,2021.12.23,14.2,"Mamedyarov,S","Caruana,F",0-1,2792,D32,2767
160,World Rapid 2021,Warsaw POL,2021.12.26,1.15,"Mamedyarov,S","Czarnota,P",1-0,2502,E68,2767
161,World Rapid 2021,Warsaw POL,2021.12.26,2.9,"Najer,E","Mamedyarov,S",1/2-1/2,2767,C83,2661
162,World Rapid 2021,Warsaw POL,2021.12.26,3.17,"Mamedyarov,S","Ter Sahakyan,S",1-0,2637,A45,2767
163,World Rapid 2021,Warsaw POL,2021.12.26,4.8,"Gelfand,B","Mamedyarov,S",1-0,2767,D85,2663
164,World Rapid 2021,Warsaw POL,2021.12.26,5.18,"Mamedyarov,S","Indjic,A",1-0,2623,A45,2767
165,World Rapid 2021,Warsaw POL,2021.12.27,6.14,"Hovhannisyan,R","Mamedyarov,S",1-0,2767,C47,2643
166,World Rapid 2021,Warsaw POL,2021.12.27,7.20,"Mamedyarov,S","Harsha,B",1-0,2489,E35,2767
167,World Rapid 2021,Warsaw POL,2021.12.27,8.14,"Chigaev,M","Mamedyarov,S",1-0,2767,A15,2632
168,World Rapid 2021,Warsaw POL,2021.12.27,9.26,"Mamedyarov,S","Piorun,K",1-0,2640,E36,2767
169,World Rapid 2021,Warsaw POL,2021.12.28,10.20,"Bluebaum,M","Mamedyarov,S",0-1,2767,D80,2642
170,World Rapid 2021,Warsaw POL,2021.12.28,11.12,"Mamedyarov,S","Van Foreest,Jorden",1/2-1/2,2702,D32,2767
171,World Rapid 2021,Warsaw POL,2021.12.28,12.8,"Mamedyarov,S","Cheparinov,I",1-0,2664,A45,2767
172,World Rapid 2021,Warsaw POL,2021.12.28,13.10,"Onischuk,V","Mamedyarov,S",0-1,2767,C80,2620
173,World Blitz 2021,Warsaw POL,2021.12.29,1.12,"Mamedyarov,S","Sargsyan,Shant",1-0,2628,D37,2767
174,World Blitz 2021,Warsaw POL,2021.12.29,2.5,"Oparin,G","Mamedyarov,S",1/2-1/2,2767,A07,2681
175,World Blitz 2021,Warsaw POL,2021.12.29,3.19,"Mamedyarov,S","Vastrukhin,O",1-0,2376,A40,2767
176,World Blitz 2021,Warsaw POL,2021.12.29,4.10,"Santos Latasa,J","Mamedyarov,S",0-1,2767,D78,2639
177,World Blitz 2021,Warsaw POL,2021.12.29,5.3,"Mamedyarov,S","Vidit,S",1-0,2727,D41,2767
178,World Blitz 2021,Warsaw POL,2021.12.29,6.2,"Mamedyarov,S","Socko,B",1-0,2642,A40,2767
179,World Blitz 2021,Warsaw POL,2021.12.29,7.2,"Fedoseev,Vl3","Mamedyarov,S",1/2-1/2,2767,C48,2704
180,World Blitz 2021,Warsaw POL,2021.12.29,8.3,"Sindarov,Javokhir","Mamedyarov,S",1-0,2767,C51,2609
181,World Blitz 2021,Warsaw POL,2021.12.29,9.1,"Mamedyarov,S","Carlsen,M",1-0,2856,A45,2767
182,World Blitz 2021,Warsaw POL,2021.12.29,10.4,"Dubov,Daniil","Mamedyarov,S",1-0,2767,D02,2720
183,World Blitz 2021,Warsaw POL,2021.12.29,11.10,"Mamedyarov,S","Ivic,Velimir",1/2-1/2,2606,D35,2767
184,World Blitz 2021,Warsaw POL,2021.12.29,12.9,"Martirosyan,Haik M.","Mamedyarov,S",1-0,2767,D30,2621
185,World Blitz 2021,Warsaw POL,2021.12.30,13.12,"Mamedyarov,S","Predke,A",1-0,2682,C54,2767
186,World Blitz 2021,Warsaw POL,2021.12.30,14.8,"Karjakin,Sergey","Mamedyarov,S",0-1,2767,C47,2743
187,World Blitz 2021,Warsaw POL,2021.12.30,15.7,"Mamedyarov,S","Kravtsiv,M",0-1,2604,D31,2767
