,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
233,12.0,2.0,0.0,8.0,35.0,11.0,0.0,45.0,28.0,96.0,0.0,0.0,0.0,30.0,0.0,98.0,0.0,131.0,102.0,59.0,4.0,0.0,19.0,0.0,20.0,0.0,0.0,51.0,24.0,60.0,0.0,9.0,0.0,183.0,11.0,0.0,0.0,0.0,47.0,0.0,0.0,652.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,68.0,34.0,9.0,15.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,4.0,30.0,21.0,18.0,15.0,12.0,27.0,22.0,12.0,10.0,73.0,17.0,49.0,162.0,20.0,28.0,18.0,4.0,4.0,0.0,0.0,27.0,0.0,0.0,27.0,69.0,0.0,64.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,7.0,17.0,15.0,0.0,13.0,37.0,15.0,36.0,15.0,0.0,16.0,6.0,0.0,0.0,24.0,5.0,1.0,29.0,7.0,0.0,57.0,0.0,11.0,25.0,22.0,11.0,25.0,19.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,8.0,13.0,0.0,4.0,0.0,3.0,14.0,1.0,4.0,4.0,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,24.0,11.0,39.0,9.0,5.0,23.0,7.0,5.0,9.0,2.0,11.0,29.0,64.0,3.0,0.0,62.0,77.0,37.0,6.0,0.0,16.0,34.0,41.0,56.0,39.0,0.0,30.0,56.0,61.0,59.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,244.0,88.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,1.0,10.0,0.0,14.0,0.0,22.0,33.0,25.0,14.0,9.0,104.0,17.0,14.0,0.0,101.0,54.0,0.0,4.0,31.0,11.0,0.0,41.0,48.0,162.0,114.0,68.0,0.0,0.0,41.0,33.0,17.0,0.0,18.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,14.0,0.0,0.0,4.0,39.0,31.0,0.0,59.0,9.0,5.0,11.0,21.0,5.0,23.0,30.0,9.0,24.0,26.0,0.0,17.0,38.0,48.0,38.0,19.0,0.0,0.0,12.0,5.0,16.0,0.0,11.0,19.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,29.0,17.0,26.0,18.0,5.0,7.0,26.0,10.0,39.0,54.0,10.0,0.0,8.0,31.0,3.0,42.0,327.0,1.0,6.0,53.0,27.0,33.0,20.0,0.0,2.0,9.0,0.0,0.0,13.0,0.0,0.0,2.0,3.0,0.0,0.0,7.0,1.0,40.0,6.0,19.0,243.0,25.0,209.0,0.0,64.0,16.0,23.0,42.0,1.0,4.0,0.0,0.0,5.0,7.0,0.0,0.0,8.0,8.0,57.0,0.0,37.0,16.0,17.0,34.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,8.0,18.0,10.0,0.0,32.0,7.0,5.0,30.0,24.0,0.0,57.0,32.0,29.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,15.0,46.0,4.0,122.0,3.0,8.0,0.0,58.0,818.0,96.0,218.0,371.0,76.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,22.0,39.0,21.0,6.0,20.0,43.0,26.0,6.0,5.0,0.0,16.0,32.0,6.0,0.0,0.0,3.0,11.0,6.0,10.0,1.0,10.0,0.0,0.0,6.0,10.0,0.0,7.0,0.0,5.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,21.0,16.0,13.0,16.0,2.0,3.0,29.0,21.0,33.0,10.0,6.0,12.0,4.0,23.0,25.0,23.0,11.0,13.0,8.0,0.0,52.0,26.0,9.0,0.0,0.0,40.0,11.0,13.0,32.0,1.0,0.0,39.0,172.0,110.0,109.0,35.0,120.0,159.0,29.0,20.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,32.0,86.0,27.0,15.0,24.0,65.0,0.0,59.0,14.0,46.0,14.0,18.0,10.0,12.0,15.0,31.0,0.0,9.0,21.0,22.0,57.0,14.0,3.0,0.0,71.0,0.0,0.0,0.0,16.0,34.0,0.0,0.0,33.0,15.0,28.0,58.0,0.0,41.0,9.0,63.0,22.0,60.0,0.0,0.0,31.0,9.0,3.0,15.0,82.0,5.0,0.0,16.0,0.0,50.0,0.0,85.0,32.0,100.0,0.0,10.0,42.0,0.0,0.0,36.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,423.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
244,6.0,19.0,13.0,0.0,5.0,0.0,4.0,0.0,7.0,28.0,2.0,0.0,28.0,13.0,105.0,21.0,87.0,28.0,0.0,0.0,3.0,0.0,36.0,58.0,0.0,0.0,2.0,24.0,0.0,48.0,18.0,6.0,19.0,17.0,0.0,100.0,235.0,39.0,15.0,0.0,2.0,15.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,7.0,29.0,18.0,3.0,22.0,15.0,16.0,8.0,38.0,36.0,31.0,0.0,2.0,0.0,9.0,0.0,9.0,25.0,7.0,0.0,0.0,0.0,11.0,31.0,0.0,34.0,3.0,22.0,1.0,0.0,1.0,71.0,178.0,0.0,19.0,3.0,13.0,24.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,31.0,7.0,16.0,10.0,24.0,14.0,8.0,2.0,35.0,34.0,6.0,25.0,0.0,0.0,5.0,39.0,17.0,0.0,9.0,8.0,0.0,39.0,15.0,15.0,0.0,44.0,6.0,0.0,0.0,12.0,20.0,55.0,11.0,1.0,10.0,35.0,0.0,58.0,22.0,108.0,7.0,17.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,0.0,27.0,0.0,0.0,3.0,0.0,16.0,14.0,22.0,8.0,13.0,35.0,41.0,54.0,0.0,21.0,2.0,10.0,44.0,0.0,4.0,0.0,30.0,0.0,34.0,24.0,33.0,0.0,46.0,39.0,276.0,0.0,107.0,0.0,61.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,13.0,2.0,15.0,0.0,0.0,0.0,4.0,10.0,51.0,11.0,18.0,9.0,22.0,12.0,7.0,0.0,31.0,19.0,7.0,10.0,5.0,2.0,25.0,32.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,18.0,31.0,8.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,8.0,19.0,7.0,0.0,15.0,0.0,14.0,20.0,32.0,22.0,1.0,52.0,25.0,42.0,0.0,11.0,30.0,15.0,13.0,16.0,29.0,67.0,14.0,144.0,49.0,26.0,71.0,25.0,35.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,8.0,0.0,41.0,0.0,31.0,11.0,0.0,2.0,120.0,104.0,84.0,0.0,13.0,15.0,40.0,0.0,199.0,266.0,0.0,1.0,13.0,143.0,45.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,18.0,8.0,9.0,8.0,25.0,0.0,0.0,28.0,16.0,27.0,31.0,2.0,15.0,0.0,6.0,38.0,2.0,140.0,26.0,25.0,8.0,12.0,46.0,9.0,39.0,25.0,0.0,0.0,0.0,56.0,21.0,0.0,72.0,0.0,0.0,6.0,304.0,0.0,21.0,26.0,1.0,0.0,45.0,2.0,39.0,0.0,0.0,0.0,435.0,4.0,5.0,0.0,45.0,6.0,22.0,0.0,15.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
252,9.0,29.0,8.0,43.0,5.0,10.0,58.0,14.0,69.0,0.0,0.0,8.0,41.0,35.0,12.0,14.0,20.0,99.0,0.0,16.0,26.0,0.0,28.0,90.0,51.0,21.0,28.0,0.0,0.0,0.0,5.0,50.0,31.0,0.0,215.0,16.0,0.0,0.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,15.0,26.0,1.0,8.0,16.0,43.0,0.0,11.0,31.0,21.0,0.0,27.0,0.0,15.0,38.0,72.0,16.0,33.0,19.0,0.0,33.0,0.0,24.0,6.0,0.0,25.0,445.0,390.0,37.0,0.0,112.0,0.0,0.0,0.0,7.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11.0,15.0,3.0,22.0,34.0,22.0,15.0,49.0,0.0,0.0,10.0,39.0,42.0,108.0,62.0,18.0,0.0,115.0,25.0,321.0,23.0,109.0,0.0,63.0,49.0,110.0,140.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,30.0,25.0,23.0,24.0,18.0,1.0,19.0,13.0,16.0,9.0,10.0,0.0,5.0,3.0,9.0,7.0,39.0,8.0,23.0,25.0,16.0,22.0,15.0,18.0,84.0,5.0,0.0,91.0,25.0,43.0,75.0,0.0,146.0,137.0,126.0,71.0,0.0,74.0,103.0,0.0,14.0,0.0,35.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,23.0,49.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,37.0,0.0,1.0,3.0,6.0,19.0,0.0,1.0,10.0,22.0,29.0,22.0,5.0,36.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,61.0,0.0,9.0,4.0,22.0,1.0,30.0,76.0,25.0,0.0,17.0,39.0,0.0,19.0,44.0,54.0,24.0,38.0,0.0,330.0,0.0,38.0,127.0,0.0,10.0,349.0,0.0,11.0,2.0,49.0,179.0,33.0,52.0,0.0,0.0,26.0,17.0,5.0,11.0,8.0,121.0,50.0,7.0,203.0,142.0,22.0,65.0,55.0,0.0,49.0,2.0,0.0,13.0,10.0,0.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,7.0,18.0,12.0,20.0,9.0,33.0,60.0,21.0,19.0,40.0,23.0,49.0,48.0,0.0,0.0,69.0,0.0,23.0,0.0,0.0,0.0,0.0,193.0,65.0,21.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,3.0,0.0,23.0,24.0,2.0,28.0,0.0,2.0,33.0,19.0,40.0,0.0,0.0,63.0,0.0,22.0,11.0,24.0,55.0,8.0,11.0,29.0,71.0,39.0,0.0,8.0,123.0,163.0,0.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,12.0,4.0,31.0,24.0,28.0,13.0,26.0,12.0,13.0,0.0,3.0,3.0,32.0,10.0,35.0,9.0,0.0,13.0,3.0,6.0,3.0,47.0,0.0,0.0,5.0,82.0,25.0,37.0,113.0,3.0,26.0,22.0,0.0,0.0,0.0,0.0,75.0,21.0,18.0,74.0,7.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,219.0,5.0,55.0,61.0,6.0,25.0,0.0,6.0,50.0,0.0,0.0,11.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.0,130.0,16.0,128.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
261,11.0,0.0,27.0,11.0,17.0,8.0,21.0,5.0,0.0,0.0,0.0,14.0,3.0,0.0,99.0,1.0,22.0,37.0,103.0,43.0,56.0,4.0,32.0,31.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,14.0,14.0,18.0,10.0,8.0,1.0,0.0,3.0,0.0,10.0,14.0,11.0,22.0,86.0,36.0,33.0,31.0,1.0,89.0,81.0,0.0,0.0,29.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,32.0,13.0,0.0,30.0,23.0,51.0,10.0,11.0,69.0,1.0,37.0,23.0,291.0,51.0,35.0,15.0,0.0,42.0,27.0,10.0,0.0,26.0,0.0,0.0,13.0,3.0,27.0,0.0,0.0,0.0,30.0,3.0,0.0,7.0,0.0,0.0,0.0,13.0,0.0,88.0,17.0,48.0,0.0,0.0,0.0,46.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,12.0,16.0,7.0,14.0,42.0,3.0,8.0,11.0,7.0,8.0,51.0,0.0,271.0,130.0,75.0,12.0,15.0,3.0,2.0,17.0,1.0,0.0,0.0,54.0,33.0,4.0,0.0,111.0,3.0,0.0,14.0,5.0,0.0,4.0,1.0,0.0,16.0,0.0,3.0,8.0,0.0,0.0,22.0,1.0,11.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,20.0,37.0,11.0,4.0,10.0,9.0,0.0,3.0,61.0,38.0,0.0,24.0,15.0,0.0,0.0,156.0,0.0,45.0,2.0,156.0,41.0,33.0,7.0,0.0,35.0,8.0,15.0,0.0,22.0,17.0,41.0,3.0,0.0,18.0,34.0,22.0,27.0,37.0,0.0,0.0,0.0,10.0,29.0,21.0,61.0,0.0,50.0,8.0,0.0,0.0,4.0,27.0,44.0,0.0,0.0,178.0,177.0,58.0,13.0,2.0,28.0,31.0,95.0,201.0,213.0,25.0,6.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
266,9.0,16.0,29.0,18.0,9.0,8.0,33.0,8.0,13.0,46.0,12.0,0.0,25.0,14.0,0.0,24.0,54.0,55.0,0.0,0.0,0.0,23.0,27.0,0.0,0.0,22.0,22.0,2.0,13.0,9.0,17.0,0.0,47.0,0.0,73.0,12.0,0.0,29.0,22.0,13.0,0.0,0.0,39.0,5.0,0.0,21.0,0.0,64.0,287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,17.0,20.0,11.0,14.0,21.0,2.0,32.0,17.0,100.0,110.0,18.0,99.0,0.0,12.0,34.0,0.0,4.0,127.0,41.0,41.0,65.0,79.0,42.0,0.0,0.0,23.0,78.0,19.0,61.0,51.0,134.0,0.0,215.0,100.0,317.0,204.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,0.0,19.0,15.0,11.0,5.0,0.0,13.0,17.0,26.0,44.0,19.0,15.0,2.0,18.0,76.0,56.0,117.0,16.0,11.0,49.0,29.0,4.0,34.0,25.0,10.0,7.0,27.0,5.0,40.0,19.0,50.0,20.0,4.0,10.0,74.0,29.0,15.0,2.0,16.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,0.0,7.0,6.0,26.0,21.0,0.0,37.0,11.0,12.0,68.0,37.0,1.0,19.0,0.0,64.0,46.0,39.0,220.0,54.0,415.0,54.0,4.0,5.0,59.0,43.0,17.0,76.0,369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,8.0,16.0,15.0,14.0,17.0,0.0,20.0,21.0,18.0,19.0,6.0,1.0,40.0,36.0,40.0,20.0,3.0,63.0,45.0,23.0,58.0,9.0,24.0,19.0,0.0,195.0,3.0,5.0,0.0,843.0,0.0,0.0,0.0,72.0,18.0,17.0,54.0,51.0,190.0,0.0,0.0,0.0,0.0,10.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,42.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,22.0,39.0,0.0,12.0,0.0,3.0,13.0,21.0,54.0,12.0,14.0,31.0,72.0,13.0,0.0,22.0,4.0,84.0,14.0,0.0,0.0,0.0,29.0,23.0,36.0,49.0,63.0,5.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,0.0,14.0,16.0,9.0,7.0,18.0,45.0,0.0,39.0,0.0,10.0,24.0,17.0,0.0,6.0,28.0,8.0,122.0,3.0,0.0,96.0,0.0,21.0,58.0,6.0,227.0,0.0,0.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,6.0,0.0,0.0,37.0,29.0,65.0,28.0,83.0,163.0,58.0,38.0,18.0,0.0,35.0,31.0,66.0,110.0,66.0,14.0,0.0,0.0,0.0,0.0,66.0,33.0,20.0,4.0,77.0,356.0,14.0,18.0,91.0,207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,7.0,12.0,3.0,0.0,16.0,6.0,9.0,25.0,5.0,95.0,25.0,29.0,4.0,17.0,1.0,16.0,0.0,13.0,14.0,4.0,30.0,10.0,5.0,3.0,0.0,2.0,19.0,42.0,19.0,0.0,0.0,0.0,66.0,41.0,214.0,149.0,0.0,0.0,1.0,22.0,51.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,34.0,7.0,10.0,4.0,12.0,19.0,12.0,22.0,0.0,53.0,4.0,64.0,61.0,8.0,8.0,41.0,13.0,13.0,25.0,22.0,0.0,0.0,103.0,35.0,87.0,55.0,219.0,101.0,76.0,294.0,377.0,71.0,19.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,13.0,21.0,35.0,62.0,20.0,0.0,20.0,0.0,49.0,22.0,73.0,34.0,0.0,5.0,8.0,5.0,14.0,0.0,25.0,0.0,22.0,31.0,0.0,20.0,102.0,12.0,0.0,9.0,0.0,31.0,3.0,14.0,16.0,0.0,55.0,0.0,13.0,41.0,0.0,45.0,0.0,16.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,18.0,23.0,0.0,6.0,759.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,0.0,27.0,0.0,0.0,17.0,14.0,15.0,32.0,0.0,12.0,7.0,60.0,132.0,32.0,97.0,32.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,10.0,7.0,0.0,21.0,34.0,7.0,13.0,65.0,14.0,49.0,34.0,1.0,0.0,3.0,14.0,23.0,53.0,35.0,63.0,0.0,68.0,114.0,1.0,156.0,70.0,184.0,41.0,131.0,73.0,17.0,64.0,86.0,15.0,4.0,0.0,0.0,6.0,0.0,1.0,2.0,33.0,32.0,38.0,5.0,0.0,12.0,2.0,0.0,74.0,113.0,9.0,13.0,44.0,0.0,877.0,0.0,330.0,249.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,18.0,18.0,34.0,0.0,35.0,8.0,52.0,35.0,0.0,13.0,4.0,18.0,22.0,37.0,8.0,45.0,30.0,0.0,56.0,32.0,25.0,29.0,10.0,62.0,0.0,20.0,2.0,6.0,0.0,244.0,54.0,0.0,73.0,23.0,0.0,9.0,24.0,65.0,54.0,61.0,0.0,0.0,20.0,35.0,106.0,6.0,79.0,24.0,0.0,26.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,11.0,12.0,11.0,4.0,0.0,3.0,2.0,0.0,4.0,6.0,0.0,14.0,1.0,15.0,38.0,0.0,17.0,30.0,6.0,10.0,16.0,0.0,49.0,0.0,16.0,8.0,1.0,28.0,91.0,161.0,0.0,50.0,140.0,103.0,0.0,48.0,90.0,25.0,24.0,31.0,224.0,70.0,14.0,1.0,3.0,1.0,0.0,21.0,0.0,0.0,11.0,0.0,25.0,0.0,11.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,39.0,14.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,8.0,10.0,24.0,1.0,0.0,8.0,1.0,19.0,16.0,8.0,6.0,10.0,29.0,5.0,0.0,20.0,19.0,62.0,14.0,2.0,43.0,47.0,8.0,0.0,32.0,0.0,53.0,30.0,0.0,6.0,14.0,240.0,245.0,22.0,12.0,14.0,119.0,69.0,17.0,91.0,0.0,0.0,4.0,24.0,42.0,17.0,29.0,13.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,25.0,5.0,24.0,0.0,20.0,13.0,1.0,40.0,8.0,18.0,9.0,0.0,22.0,0.0,2.0,0.0,23.0,0.0,0.0,29.0,4.0,4.0,0.0,5.0,0.0,0.0,3.0,0.0,4.0,4.0,3.0,0.0,0.0,8.0,4.0,8.0,3.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,7.0,10.0,10.0,10.0,23.0,22.0,9.0,0.0,25.0,0.0,5.0,11.0,0.0,19.0,0.0,12.0,4.0,10.0,4.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,9.0,0.0,28.0,3.0,2.0,0.0,0.0,10.0,26.0,40.0,19.0,0.0,52.0,3.0,12.0,0.0,8.0,29.0,48.0,28.0,0.0,69.0,0.0,36.0,46.0,0.0,103.0,0.0,58.0,156.0,27.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
284,18.0,15.0,11.0,10.0,7.0,8.0,0.0,10.0,7.0,26.0,24.0,0.0,27.0,0.0,10.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,26.0,3.0,44.0,0.0,83.0,26.0,0.0,2.0,37.0,27.0,0.0,51.0,38.0,73.0,55.0,42.0,6.0,5.0,0.0,0.0,41.0,6.0,12.0,41.0,87.0,15.0,38.0,2.0,67.0,60.0,85.0,32.0,96.0,62.0,0.0,125.0,13.0,79.0,0.0,58.0,1.0,0.0,0.0,12.0,0.0,3.0,0.0,26.0,26.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
285,11.0,31.0,3.0,13.0,19.0,26.0,8.0,50.0,44.0,2.0,63.0,14.0,77.0,18.0,17.0,36.0,55.0,59.0,17.0,24.0,29.0,17.0,22.0,82.0,3.0,31.0,0.0,30.0,66.0,0.0,13.0,19.0,28.0,6.0,1.0,0.0,0.0,0.0,22.0,24.0,0.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,33.0,17.0,1.0,0.0,24.0,11.0,0.0,14.0,23.0,3.0,25.0,18.0,13.0,14.0,0.0,0.0,0.0,8.0,0.0,8.0,16.0,17.0,1.0,7.0,0.0,0.0,0.0,1.0,4.0,0.0,71.0,5.0,0.0,27.0,145.0,126.0,0.0,0.0,18.0,58.0,25.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,21.0,3.0,18.0,13.0,23.0,0.0,15.0,20.0,7.0,24.0,7.0,43.0,42.0,36.0,75.0,66.0,46.0,46.0,14.0,0.0,31.0,65.0,115.0,15.0,40.0,39.0,26.0,0.0,74.0,0.0,47.0,257.0,78.0,49.0,57.0,98.0,51.0,5.0,0.0,0.0,95.0,89.0,0.0,19.0,0.0,0.0,118.0,30.0,3.0,138.0,0.0,208.0,44.0,0.0,31.0,170.0,73.0,0.0,0.0,150.0,103.0,0.0,26.0,0.0,50.0,49.0,0.0,93.0,48.0,57.0,2.0,38.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
288,7.0,49.0,42.0,1.0,11.0,19.0,8.0,75.0,0.0,0.0,21.0,50.0,11.0,18.0,20.0,30.0,29.0,7.0,38.0,0.0,50.0,0.0,104.0,38.0,56.0,0.0,0.0,34.0,0.0,74.0,73.0,23.0,0.0,75.0,119.0,62.0,60.0,362.0,46.0,27.0,1.0,107.0,11.0,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
