,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136
232,43.0,7.0,23.0,0.0,30.0,3.0,55.0,28.0,27.0,9.0,10.0,0.0,48.0,115.0,41.0,68.0,13.0,3.0,16.0,13.0,1.0,0.0,25.0,26.0,45.0,77.0,18.0,0.0,16.0,0.0,18.0,85.0,24.0,2.0,0.0,0.0,9.0,1.0,32.0,0.0,27.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,29.0,27.0,17.0,12.0,8.0,9.0,69.0,23.0,0.0,6.0,27.0,0.0,0.0,27.0,0.0,17.0,6.0,4.0,2.0,11.0,15.0,82.0,11.0,0.0,1.0,6.0,0.0,18.0,18.0,7.0,12.0,13.0,13.0,0.0,8.0,12.0,0.0,11.0,0.0,15.0,0.0,6.0,14.0,3.0,0.0,6.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,47.0,23.0,2.0,38.0,10.0,6.0,5.0,1.0,31.0,91.0,0.0,37.0,3.0,15.0,26.0,13.0,0.0,12.0,18.0,90.0,144.0,24.0,189.0,0.0,86.0,12.0,0.0,0.0,0.0,26.0,2.0,125.0,209.0,4.0,91.0,68.0,99.0,255.0,0.0,77.0,78.0,30.0,29.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,10.0,22.0,19.0,29.0,10.0,48.0,33.0,17.0,20.0,0.0,22.0,43.0,91.0,61.0,66.0,6.0,6.0,49.0,5.0,1.0,0.0,15.0,20.0,1.0,11.0,0.0,3.0,21.0,0.0,0.0,6.0,0.0,44.0,25.0,8.0,51.0,104.0,4.0,3.0,0.0,0.0,0.0,1.0,5.0,20.0,45.0,25.0,23.0,22.0,0.0,0.0,13.0,41.0,0.0,6.0,26.0,97.0,26.0,3.0,12.0,0.0,122.0,0.0,0.0,0.0,298.0,239.0,162.0,10.0,74.0,91.0,9.0,55.0,23.0,2.0,0.0,13.0,55.0,54.0,84.0,41.0,3.0,48.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,14.0,47.0,16.0,9.0,21.0,4.0,3.0,35.0,18.0,42.0,6.0,25.0,0.0,0.0,0.0,3.0,12.0,39.0,3.0,34.0,4.0,23.0,0.0,11.0,0.0,0.0,46.0,7.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,13.0,28.0,51.0,39.0,10.0,20.0,2.0,15.0,0.0,7.0,4.0,32.0,37.0,19.0,10.0,5.0,0.0,64.0,0.0,5.0,12.0,42.0,1.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,25.0,28.0,35.0,0.0,19.0,57.0,0.0,8.0,87.0,34.0,29.0,53.0,15.0,3.0,20.0,60.0,3.0,0.0,54.0,0.0,50.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,33.0,30.0,212.0,46.0,16.0,7.0,96.0,19.0,0.0,0.0,16.0,9.0,0.0,0.0,14.0,0.0,20.0,0.0,186.0,35.0,65.0,9.0,0.0,6.0,3.0,6.0,0.0,44.0,0.0,0.0,0.0,300.0,253.0,1.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,27.0,3.0,9.0,11.0,0.0,30.0,8.0,0.0,27.0,17.0,19.0,22.0,0.0,0.0,16.0,46.0,6.0,5.0,7.0,11.0,6.0,15.0,29.0,52.0,1.0,0.0,27.0,2.0,5.0,25.0,0.0,6.0,15.0,6.0,191.0,16.0,0.0,3.0,8.0,36.0,40.0,0.0,0.0,444.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,28.0,27.0,12.0,26.0,25.0,49.0,19.0,0.0,91.0,0.0,12.0,129.0,16.0,13.0,17.0,24.0,0.0,5.0,2.0,50.0,37.0,0.0,0.0,0.0,4.0,16.0,29.0,3.0,0.0,20.0,28.0,10.0,26.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,0.0,25.0,0.0,4.0,0.0,1.0,4.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2.0,17.0,27.0,8.0,0.0,0.0,18.0,34.0,9.0,12.0,3.0,0.0,2.0,0.0,9.0,24.0,1.0,9.0,19.0,0.0,28.0,12.0,25.0,6.0,0.0,6.0,11.0,10.0,0.0,18.0,13.0,22.0,5.0,0.0,29.0,14.0,9.0,15.0,5.0,1.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,6.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,12.0,18.0,55.0,14.0,30.0,6.0,26.0,0.0,55.0,11.0,36.0,47.0,23.0,3.0,25.0,54.0,79.0,0.0,23.0,16.0,0.0,14.0,35.0,105.0,179.0,50.0,287.0,117.0,19.0,116.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,16.0,32.0,30.0,2.0,46.0,19.0,34.0,31.0,42.0,5.0,64.0,14.0,19.0,18.0,8.0,11.0,26.0,52.0,17.0,0.0,65.0,1.0,0.0,19.0,0.0,6.0,0.0,0.0,0.0,42.0,175.0,0.0,21.0,23.0,0.0,38.0,120.0,2.0,37.0,3.0,29.0,117.0,135.0,101.0,139.0,88.0,46.0,0.0,0.0,0.0,0.0,13.0,72.0,76.0,35.0,112.0,88.0,0.0,0.0,0.0,124.0,0.0,17.0,5.0,64.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,16.0,16.0,11.0,31.0,9.0,5.0,1.0,0.0,0.0,28.0,16.0,23.0,0.0,52.0,8.0,15.0,47.0,149.0,21.0,12.0,89.0,31.0,0.0,20.0,13.0,5.0,11.0,18.0,0.0,0.0,6.0,0.0,5.0,2.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,0.0,14.0,17.0,22.0,2.0,19.0,6.0,0.0,22.0,179.0,55.0,6.0,163.0,0.0,306.0,0.0,0.0,27.0,33.0,80.0,29.0,0.0,0.0,23.0,87.0,21.0,153.0,7.0,14.0,29.0,2.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,23.0,12.0,40.0,22.0,0.0,6.0,0.0,10.0,21.0,15.0,26.0,29.0,0.0,24.0,33.0,12.0,0.0,117.0,56.0,31.0,0.0,139.0,101.0,22.0,0.0,37.0,37.0,55.0,0.0,15.0,0.0,56.0,0.0,4.0,32.0,199.0,251.0,0.0,230.0,75.0,236.0,413.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,4.0,14.0,4.0,4.0,29.0,8.0,9.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,13.0,0.0,112.0,31.0,12.0,0.0,4.0,0.0,31.0,0.0,14.0,0.0,0.0,0.0,18.0,13.0,10.0,38.0,8.0,9.0,8.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,19.0,0.0,19.0,3.0,47.0,22.0,13.0,26.0,11.0,0.0,29.0,0.0,0.0,29.0,52.0,7.0,63.0,27.0,20.0,44.0,46.0,14.0,6.0,44.0,0.0,3.0,8.0,0.0,9.0,12.0,8.0,0.0,24.0,48.0,0.0,1.0,6.0,14.0,22.0,0.0,17.0,2.0,24.0,17.0,506.0,8.0,22.0,32.0,57.0,26.0,36.0,73.0,24.0,71.0,89.0,0.0,0.0,57.0,38.0,0.0,0.0,0.0,103.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,34.0,0.0,33.0,0.0,39.0,0.0,36.0,47.0,21.0,14.0,26.0,17.0,0.0,0.0,134.0,98.0,0.0,53.0,11.0,0.0,12.0,8.0,7.0,9.0,17.0,46.0,14.0,15.0,0.0,0.0,7.0,0.0,4.0,4.0,11.0,5.0,17.0,23.0,0.0,5.0,0.0,0.0,0.0,15.0,19.0,0.0,9.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,23.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,10.0,8.0,24.0,1.0,14.0,17.0,0.0,17.0,8.0,10.0,21.0,40.0,16.0,18.0,13.0,11.0,8.0,52.0,88.0,1.0,30.0,84.0,50.0,24.0,163.0,26.0,153.0,78.0,287.0,72.0,0.0,19.0,19.0,5.0,92.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,13.0,34.0,19.0,17.0,14.0,29.0,12.0,15.0,0.0,31.0,0.0,25.0,0.0,5.0,0.0,8.0,8.0,21.0,31.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,7.0,25.0,18.0,7.0,22.0,31.0,59.0,26.0,72.0,20.0,25.0,38.0,27.0,1.0,0.0,25.0,13.0,3.0,0.0,69.0,8.0,3.0,41.0,13.0,48.0,0.0,0.0,0.0,0.0,0.0,110.0,111.0,25.0,0.0,0.0,118.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,23.0,49.0,11.0,13.0,12.0,0.0,32.0,24.0,28.0,0.0,14.0,12.0,1.0,9.0,64.0,0.0,113.0,0.0,105.0,8.0,0.0,0.0,126.0,69.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,24.0,16.0,28.0,0.0,0.0,24.0,28.0,0.0,18.0,2.0,8.0,22.0,32.0,26.0,0.0,43.0,13.0,189.0,28.0,16.0,26.0,0.0,2.0,80.0,11.0,14.0,5.0,16.0,10.0,69.0,62.0,71.0,31.0,59.0,84.0,135.0,327.0,72.0,24.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,5.0,9.0,27.0,12.0,6.0,13.0,28.0,17.0,11.0,0.0,67.0,3.0,29.0,19.0,56.0,10.0,6.0,17.0,50.0,0.0,37.0,16.0,3.0,11.0,0.0,74.0,0.0,100.0,0.0,19.0,72.0,44.0,33.0,40.0,0.0,3.0,1.0,0.0,14.0,0.0,0.0,41.0,0.0,0.0,12.0,68.0,42.0,0.0,352.0,0.0,65.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,19.0,0.0,0.0,14.0,4.0,21.0,26.0,0.0,5.0,22.0,10.0,49.0,20.0,0.0,9.0,62.0,16.0,38.0,18.0,146.0,138.0,73.0,96.0,199.0,12.0,60.0,104.0,38.0,74.0,0.0,106.0,139.0,7.0,97.0,0.0,6.0,0.0,24.0,39.0,384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,18.0,0.0,16.0,34.0,30.0,0.0,1.0,0.0,12.0,51.0,21.0,22.0,6.0,15.0,0.0,5.0,29.0,50.0,14.0,15.0,53.0,0.0,22.0,11.0,0.0,23.0,7.0,5.0,4.0,9.0,0.0,0.0,12.0,13.0,1.0,47.0,145.0,2.0,0.0,38.0,0.0,6.0,367.0,20.0,0.0,0.0,6.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
